date,state,district,pincode,bio_age_5_17,bio_age_17_
01-07-2025,Maharashtra,Yavatmal,445205,759,940
01-07-2025,Uttar Pradesh,Agra,282001,2576,2068
01-07-2025,Uttar Pradesh,Bareilly,243302,893,238
01-07-2025,Rajasthan,Banswara,327021,270,149
01-07-2025,West Bengal,Malda,732203,363,469
01-07-2025,Rajasthan,Dungarpur,314022,823,284
01-07-2025,Maharashtra,Parbhani,431402,855,1503
01-07-2025,Bihar,East Champaran,845415,297,428
01-07-2025,Kerala,Kannur,670593,93,140
01-07-2025,Telangana,Mahabubnagar,509381,131,212
01-07-2025,Maharashtra,Pune,412203,206,276
01-07-2025,Karnataka,Mysuru,571108,33,14
01-07-2025,Jharkhand,Giridih,815315,131,206
01-07-2025,West Bengal,Barddhaman,713403,297,138
01-07-2025,West Bengal,Howrah,711111,26,27
01-07-2025,Tamil Nadu,Namakkal,637407,33,142
01-07-2025,Odisha,Balangir,767032,241,364
01-07-2025,Kerala,Ernakulam,682301,49,112
01-07-2025,Madhya Pradesh,Satna,485666,429,413
01-07-2025,Maharashtra,Nagpur,440010,114,250
01-07-2025,Himachal Pradesh,Shimla,171220,43,68
01-07-2025,Karnataka,Gadag,582114,114,85
01-07-2025,Gujarat,Vadodara,391107,140,158
01-07-2025,Bihar,Bhagalpur,813108,233,309
01-07-2025,Karnataka,Bangalore,560033,67,358
01-07-2025,Haryana,Bhiwani,127022,125,74
01-07-2025,Rajasthan,Ganganagar,335802,25,37
01-07-2025,Kerala,Alappuzha,690510,17,40
01-07-2025,Kerala,Pathanamthitta,686547,12,37
01-07-2025,Punjab,Ludhiana,141417,54,67
01-07-2025,Madhya Pradesh,Ashok Nagar,473101,17,15
01-07-2025,Bihar,Supaul,852125,226,460
01-07-2025,Rajasthan,Pali,306902,411,325
01-07-2025,Haryana,Gurgaon,122103,279,304
01-07-2025,Madhya Pradesh,Sehore,466116,1081,1637
01-07-2025,Uttar Pradesh,Gonda,271305,475,439
01-07-2025,Rajasthan,Dholpur,328024,1043,416
01-07-2025,Maharashtra,Dhule,425408,691,797
01-07-2025,Madhya Pradesh,Narsinghpur,487334,141,168
01-07-2025,Odisha,Khorda,752030,288,206
01-07-2025,Rajasthan,Jalor,343041,1403,1131
01-07-2025,Andhra Pradesh,Guntur,522311,40,34
01-07-2025,Maharashtra,Amravati,444603,104,380
01-07-2025,Bihar,Gaya,824211,496,659
01-07-2025,Manipur,Senapati,795002,28,44
01-07-2025,Andhra Pradesh,Guntur,522034,95,167
01-07-2025,Gujarat,Kheda,387530,253,253
01-07-2025,Madhya Pradesh,Dewas,455118,1256,1109
01-07-2025,Delhi,South Delhi,110074,522,747
01-07-2025,West Bengal,Malda,732122,192,233
01-07-2025,Haryana,Kaithal,136043,466,582
01-07-2025,Chandigarh,Chandigarh,160030,898,150
01-07-2025,Odisha,Nabarangapur,764074,542,968
01-07-2025,Kerala,Pathanamthitta,689588,21,76
01-07-2025,Odisha,Gajapati,761212,494,292
01-07-2025,Tamil Nadu,Madurai,625703,116,271
01-07-2025,Bihar,Saran,841222,129,225
01-07-2025,Gujarat,Valsad,396030,65,44
01-07-2025,West Bengal,Koch Bihar,736157,17,93
01-07-2025,Telangana,Bhadradri Kothagudem,507140,32,33
01-07-2025,Maharashtra,Ahmadnagar,413739,123,229
01-07-2025,Andhra Pradesh,Chittoor,517131,59,113
01-07-2025,Karnataka,Uttara Kannada,581411,31,38
01-07-2025,West Bengal,Haora,711226,35,46
01-07-2025,Tamil Nadu,Nagapattinam,611105,29,65
01-07-2025,Sikkim,South Sikkim,737134,41,23
01-07-2025,Uttar Pradesh,Farrukhabad,209652,24,43
01-07-2025,Uttar Pradesh,Bhadohi,221310,23,23
01-07-2025,Bihar,Supaul,852131,548,1041
01-07-2025,Gujarat,Panchmahals,389115,534,773
01-07-2025,Jharkhand,Dhanbad,828101,94,182
01-07-2025,Andhra Pradesh,Vizianagaram,535002,244,368
01-07-2025,Jharkhand,Jamtara,815351,422,719
01-07-2025,Rajasthan,Hanumangarh,335065,93,130
01-07-2025,Maharashtra,Pune,411006,379,625
01-07-2025,West Bengal,Murshidabad,742102,253,453
01-07-2025,Maharashtra,Sangli,416310,129,168
01-07-2025,Karnataka,Bangalore,560048,56,133
01-07-2025,Andhra Pradesh,West Godavari,534341,51,57
01-07-2025,West Bengal,Murshidabad,742159,146,125
01-07-2025,Rajasthan,Jhunjhunun,333303,145,131
01-07-2025,Tamil Nadu,Thoothukkudi,628006,21,29
01-07-2025,Rajasthan,Hanumangarh,335525,54,84
01-07-2025,Tamil Nadu,Tiruppur,642113,52,110
01-07-2025,Maharashtra,Kolhapur,416008,225,377
01-07-2025,Assam,Karimganj,788710,29,36
01-07-2025,Rajasthan,Bharatpur,321402,300,177
01-07-2025,Assam,Baksa,781368,50,39
01-07-2025,Mizoram,Lunglei,796691,32,37
01-07-2025,Uttarakhand,Almora,263646,41,66
01-07-2025,Andhra Pradesh,Nellore,524222,37,36
01-07-2025,Tamil Nadu,The Nilgiris,643006,32,83
01-07-2025,Nagaland,Tuensang,798601,36,108
01-07-2025,Punjab,Gurdaspur,143525,105,124
01-07-2025,Tripura,West Tripura,799022,13,11
01-07-2025,Chhattisgarh,Jashpur,496118,165,518
01-07-2025,Maharashtra,Pune,412114,508,601
01-07-2025,Madhya Pradesh,Sidhi,486771,1910,1074
01-07-2025,Uttar Pradesh,Kaushambi,212218,273,109
01-07-2025,Bihar,Madhepura,852213,446,372
01-07-2025,Uttar Pradesh,Kanpur Dehat,209101,636,265
01-07-2025,Telangana,Mahabubnagar,509352,108,85
01-07-2025,Andhra Pradesh,Nellore,524342,13,17
01-07-2025,Uttar Pradesh,Balrampur,271215,138,130
01-07-2025,Andhra Pradesh,Visakhapatnam,531077,331,276
01-07-2025,Gujarat,Kheda,387325,36,57
01-07-2025,Tamil Nadu,Tiruchirappalli,620004,130,259
01-07-2025,Rajasthan,Dausa,321608,435,495
01-07-2025,Uttar Pradesh,Shrawasti,271875,257,77
01-07-2025,Rajasthan,Pali,306023,353,353
01-07-2025,Tamil Nadu,Madurai,625705,80,225
01-07-2025,Bihar,Nalanda,811102,18,38
01-07-2025,Tamil Nadu,Kanniyakumari,629004,29,156
01-07-2025,Odisha,Sundergarh,770014,86,91
01-07-2025,Punjab,Ludhiana,142023,57,98
01-07-2025,Kerala,Kottayam,686536,54,157
01-07-2025,Andhra Pradesh,Krishna,521230,116,146
01-07-2025,Tamil Nadu,Kanniyakumari,629180,31,77
01-07-2025,Punjab,Hoshiarpur,144531,45,88
01-07-2025,Uttar Pradesh,Mainpuri,205130,105,40
01-07-2025,Karnataka,Dharwad,582201,191,211
01-07-2025,Uttar Pradesh,Bhadohi,221401,60,79
01-07-2025,Tamil Nadu,Dindigul,624215,42,190
01-07-2025,Gujarat,Amreli,365620,77,62
01-07-2025,Maharashtra,Pune,410515,109,95
01-07-2025,Gujarat,Bharuch,392160,33,46
01-07-2025,Maharashtra,Sangli,416418,36,57
01-07-2025,Karnataka,Bijapur,586122,38,71
01-07-2025,Andhra Pradesh,Rangareddi,500019,28,100
01-07-2025,West Bengal,Puruliya,723215,21,25
01-07-2025,Karnataka,Ballari,583225,18,10
01-07-2025,Odisha,Rayagada,764062,16,19
01-07-2025,Manipur,Thoubal,795130,1725,1099
01-07-2025,Karnataka,Bangalore,560011,53,254
01-07-2025,Madhya Pradesh,Satna,485778,533,354
01-07-2025,Karnataka,Belagavi,591313,47,39
01-07-2025,West Bengal,Paschim Medinipur,721126,183,254
01-07-2025,Maharashtra,Satara,415022,57,85
01-07-2025,Madhya Pradesh,Dewas,455440,659,664
01-07-2025,Tamil Nadu,Coimbatore,641007,127,322
01-07-2025,Andhra Pradesh,Krishna,521212,184,115
01-07-2025,Tamil Nadu,Dindigul,624618,84,194
01-07-2025,Maharashtra,Amravati,444706,290,465
01-07-2025,Maharashtra,Satara,415527,94,128
01-07-2025,Karnataka,Kalaburagi,585106,40,31
01-07-2025,Rajasthan,Ganganagar,335039,83,171
01-07-2025,Karnataka,Belgaum,591305,28,46
01-07-2025,Madhya Pradesh,Datia,475685,255,188
01-07-2025,Maharashtra,Thane,400614,127,134
01-07-2025,Odisha,Baleshwar,756060,13,83
01-07-2025,Odisha,Cuttack,753010,42,75
01-07-2025,Uttar Pradesh,Unnao,241502,334,214
01-07-2025,Tripura,Sepahijala,799115,163,112
01-07-2025,Telangana,Rajanna Sircilla,505404,25,64
01-07-2025,Mizoram,Aizawl,796014,104,70
01-07-2025,Gujarat,Vadodara,391175,29,85
01-07-2025,Andhra Pradesh,Khammam,507111,31,39
01-07-2025,Andhra Pradesh,Ananthapuramu,515671,107,50
01-07-2025,Andhra Pradesh,Nizamabad,503246,19,71
01-07-2025,West Bengal,North 24 Parganas,700155,35,30
01-07-2025,Kerala,Kozhikode,673007,73,208
01-07-2025,Punjab,Muktsar,152031,10,104
01-07-2025,Andhra Pradesh,East Godavari,533003,158,181
01-07-2025,Tamil Nadu,Thiruvarur,610202,17,61
01-07-2025,Karnataka,Mysuru,571189,73,36
01-07-2025,Odisha,Khorda,752060,127,87
01-07-2025,Maharashtra,Pune,411061,258,371
01-07-2025,Maharashtra,Nagpur,440008,414,1063
01-07-2025,Maharashtra,Thane,401105,457,1058
01-07-2025,Tamil Nadu,Coimbatore,641033,43,107
01-07-2025,West Bengal,Hooghly,712202,35,64
01-07-2025,Maharashtra,Nashik,422606,294,261
01-07-2025,Odisha,Sundergarh,769042,81,130
01-07-2025,Madhya Pradesh,Shajapur,465001,1137,1752
01-07-2025,Tamil Nadu,Salem,636104,75,142
01-07-2025,Rajasthan,Udaipur,313704,498,394
01-07-2025,Madhya Pradesh,Agar Malwa,465447,166,303
01-07-2025,Telangana,Nizamabad,503308,109,103
01-07-2025,Rajasthan,Sawai Madhopur,322029,153,128
01-07-2025,Rajasthan,Ganganagar,335025,109,155
01-07-2025,Karnataka,Kolar,563133,78,98
01-07-2025,Tamil Nadu,Sivaganga,630305,37,154
01-07-2025,Uttar Pradesh,Kasganj,207244,157,149
01-07-2025,Kerala,Malappuram,676312,24,49
01-07-2025,Rajasthan,Sikar,332041,150,192
01-07-2025,Gujarat,Vadodara,391761,152,141
01-07-2025,Bihar,Supaul,852130,229,523
01-07-2025,Maharashtra,Jalgaon,425402,130,167
01-07-2025,Karnataka,Dharwad,580003,49,68
01-07-2025,Uttar Pradesh,Bijnor,246729,198,64
01-07-2025,Karnataka,Chamrajanagar,571444,99,143
01-07-2025,Assam,Tinsukia,786601,66,27
01-07-2025,Andhra Pradesh,Prakasam,523230,142,169
01-07-2025,Tamil Nadu,Kanyakumari,629154,36,16
01-07-2025,West Bengal,Barddhaman,713104,77,104
01-07-2025,Telangana,Hyderabad,500087,13,13
01-07-2025,Karnataka,Tumkur,572105,37,83
01-07-2025,Andhra Pradesh,Karimnagar,505462,12,28
01-07-2025,Gujarat,Rajkot,360375,16,22
01-07-2025,Uttar Pradesh,Kheri,261501,1227,292
01-07-2025,Chhattisgarh,Bemetara,491332,310,1256
01-07-2025,Gujarat,Ahmedabad,380060,187,374
01-07-2025,Kerala,Alappuzha,688526,68,168
01-07-2025,Telangana,Mahabubnagar,509337,52,45
01-07-2025,Uttar Pradesh,Shahjahanpur,242306,469,158
01-07-2025,West Bengal,Dakshin Dinajpur,733145,201,109
01-07-2025,Jammu and Kashmir,Srinagar,190004,23,58
01-07-2025,Uttar Pradesh,Kaushambi,212201,1470,541
01-07-2025,Punjab,Jalandhar,144004,377,620
01-07-2025,Tamil Nadu,Ramanathapuram,623403,84,353
01-07-2025,Madhya Pradesh,Damoh,470881,714,482
01-07-2025,Kerala,Palakkad,679534,106,285
01-07-2025,Odisha,Puri,752017,338,248
01-07-2025,West Bengal,Dakshin Dinajpur,733142,133,192
01-07-2025,Maharashtra,Ahmadnagar,414113,132,295
01-07-2025,Tamil Nadu,Dindigul,624103,94,212
01-07-2025,West Bengal,Kolkata,700046,132,320
01-07-2025,Jammu and Kashmir,Rajouri,185151,398,464
01-07-2025,West Bengal,Bankura,722164,172,167
01-07-2025,Karnataka,Kolar,563114,281,322
01-07-2025,Maharashtra,Nagpur,440015,130,305
01-07-2025,Maharashtra,Ahmadnagar,413714,127,241
01-07-2025,Chhattisgarh,Bilaspur,495222,23,101
01-07-2025,Tamil Nadu,Tiruchirappalli,620005,89,272
01-07-2025,Karnataka,Tumkur,572215,17,39
01-07-2025,Uttar Pradesh,Gautam Buddha Nagar,201008,151,89
01-07-2025,West Bengal,North 24 Parganas,743293,271,113
01-07-2025,Telangana,Medak,502269,156,164
01-07-2025,Andhra Pradesh,Srikakulam,532222,135,226
01-07-2025,Karnataka,Dakshina Kannada,574212,65,76
01-07-2025,Telangana,Nalgonda,508218,125,104
01-07-2025,Telangana,K.v. Rangareddy,501511,52,54
01-07-2025,Tamil Nadu,Salem,636119,35,60
01-07-2025,Kerala,Thiruvananthapuram,695306,59,104
01-07-2025,Maharashtra,Chhatrapati Sambhajinagar,423701,24,97
01-07-2025,Andhra Pradesh,Anantapur,515414,12,38
01-07-2025,Karnataka,Mysore,571604,33,71
01-07-2025,Kerala,Kottayam,686001,25,66
01-07-2025,Odisha,Nayagarh,752082,76,82
01-07-2025,Telangana,Karimnagar,505502,56,64
01-07-2025,Tripura,West Tripura,799100,11,82
01-07-2025,West Bengal,Paschim Bardhaman,713373,20,28
01-07-2025,Jharkhand,East Singhbhum,832105,317,929
01-07-2025,Tamil Nadu,Salem,636404,46,168
01-07-2025,Maharashtra,Aurangabad,431137,370,497
01-07-2025,Maharashtra,Nashik,422402,596,1047
01-07-2025,Madhya Pradesh,Chhatarpur,471515,1460,931
01-07-2025,Bihar,Purnia,854337,1301,527
01-07-2025,Odisha,Gajapati,761201,121,106
01-07-2025,Rajasthan,Bhilwara,311023,181,132
01-07-2025,Gujarat,Patan,384245,955,615
01-07-2025,Andhra Pradesh,Khammam,507182,34,121
01-07-2025,Punjab,Bathinda,151505,13,36
01-07-2025,Chhattisgarh,Durg,491107,363,823
01-07-2025,Maharashtra,Satara,415508,295,396
01-07-2025,Maharashtra,Parbhani,431540,374,736
01-07-2025,Mizoram,Lunglei,796571,77,40
01-07-2025,Uttar Pradesh,Sonbhadra,231208,1481,502
01-07-2025,Uttar Pradesh,Farrukhabad,209745,249,74
01-07-2025,Uttar Pradesh,Aligarh,204213,118,20
01-07-2025,Andhra Pradesh,West Godavari,534447,278,272
01-07-2025,Maharashtra,Pune,413106,546,601
01-07-2025,Karnataka,Bijapur,586203,119,255
01-07-2025,Telangana,Medak,502313,229,420
01-07-2025,Assam,Udalguri,784190,41,35
01-07-2025,Rajasthan,Sirohi,307028,145,118
01-07-2025,Telangana,Nizamabad,503144,40,61
01-07-2025,West Bengal,Purba Medinipur,721152,369,432
01-07-2025,Karnataka,Gulbarga,585316,75,161
01-07-2025,Andhra Pradesh,Khammam,507101,130,263
01-07-2025,Tamil Nadu,Villupuram,607203,60,51
01-07-2025,Uttar Pradesh,Gonda,271310,134,74
01-07-2025,West Bengal,Alipurduar,735217,30,69
01-07-2025,Jharkhand,Gumla,835218,31,52
01-07-2025,Karnataka,Bellary,583216,43,57
01-07-2025,Tamil Nadu,Tirunelveli,627453,36,72
01-07-2025,Kerala,Palakkad,678574,24,117
01-07-2025,Karnataka,Kalaburagi,585218,80,59
01-07-2025,Uttar Pradesh,Bijnor,246768,66,52
01-07-2025,Kerala,Malappuram,679591,49,63
01-07-2025,Tamil Nadu,Sivaganga,630566,21,89
01-07-2025,Andhra Pradesh,Krishna,521153,19,15
01-07-2025,Karnataka,Dharwad,580009,70,90
01-07-2025,West Bengal,Dakshin Dinajpur,733154,29,23
01-07-2025,Maharashtra,Mumbai City,400031,54,52
01-07-2025,West Bengal,Maldah,732103,19,72
01-07-2025,Telangana,Bhadradri Kothagudem,507301,49,60
01-07-2025,Tamil Nadu,Dindigul,624301,56,170
01-07-2025,Bihar,Siwan,841446,11,18
01-07-2025,Telangana,Jogulamba Gadwal,509129,55,104
01-07-2025,Himachal Pradesh,Shimla,171223,12,11
01-07-2025,Gujarat,Bhavnagar,364050,256,270
01-07-2025,Arunachal Pradesh,Namsai,792103,198,318
01-07-2025,Uttar Pradesh,Kushinagar,274149,910,679
01-07-2025,Uttar Pradesh,Faizabad,224229,229,73
01-07-2025,Bihar,Nawada,805104,287,468
01-07-2025,Tamil Nadu,Salem,636406,11,14
01-07-2025,Haryana,Jind,126102,1150,1852
01-07-2025,Bihar,Banka,813103,240,439
01-07-2025,Maharashtra,Ratnagiri,415641,106,209
01-07-2025,West Bengal,Murshidabad,742121,421,581
01-07-2025,Maharashtra,Yavatmal,445101,369,479
01-07-2025,Karnataka,Koppal,583227,484,489
01-07-2025,Maharashtra,Kolhapur,416232,33,76
01-07-2025,Telangana,Jogulamba Gadwal,509152,12,47
01-07-2025,Madhya Pradesh,Sehore,466445,241,278
01-07-2025,Tamil Nadu,Erode,638462,14,39
01-07-2025,Madhya Pradesh,Morena,476134,322,228
01-07-2025,Tamil Nadu,Villupuram,605801,78,64
01-07-2025,Punjab,SAS Nagar (Mohali),160062,544,184
01-07-2025,Uttar Pradesh,Baghpat,250626,136,58
01-07-2025,Jammu and Kashmir,Doda,182146,29,91
01-07-2025,Telangana,Warangal,506370,40,37
01-07-2025,Rajasthan,Sawai Madhopur,322701,148,159
01-07-2025,Odisha,Bargarh,768050,189,145
01-07-2025,Maharashtra,Thane,401305,135,587
01-07-2025,Tamil Nadu,Kancheepuram,600073,238,461
01-07-2025,Maharashtra,Sangli,415307,85,169
01-07-2025,Kerala,Pathanamthitta,689585,25,74
01-07-2025,West Bengal,Bankura,722112,17,18
01-07-2025,Kerala,Pathanamthitta,689115,10,22
01-07-2025,Kerala,Kollam,691500,18,36
01-07-2025,Uttar Pradesh,Firozabad,205151,636,295
01-07-2025,Gujarat,Banaskantha,385535,2032,2023
01-07-2025,Jharkhand,Dumka,814101,272,735
01-07-2025,Chhattisgarh,Bilaspur,495551,1220,3229
01-07-2025,Tamil Nadu,Coimbatore,641021,72,208
01-07-2025,Karnataka,Mandya,571402,129,171
01-07-2025,Maharashtra,Latur,413527,353,861
01-07-2025,Maharashtra,Pune,410504,535,576
01-07-2025,Manipur,Thoubal,795132,1381,1407
01-07-2025,Uttar Pradesh,Pratapgarh,230204,1057,531
01-07-2025,Himachal Pradesh,Shimla,171210,90,170
01-07-2025,Chhattisgarh,Koriya,497446,13,52
01-07-2025,Kerala,Malappuram,679586,53,214
01-07-2025,Odisha,Kalahandi,766110,140,180
01-07-2025,Kerala,Thrissur,680701,18,61
01-07-2025,Jharkhand,Dumka,814118,78,160
01-07-2025,Bihar,Gaya,805130,10,15
01-07-2025,Kerala,Kottayam,686515,13,28
01-07-2025,West Bengal,Puruliya,723102,111,228
01-07-2025,Telangana,Adilabad,504201,79,93
01-07-2025,Maharashtra,Ratnagiri,415714,20,54
01-07-2025,Assam,Lakhimpur,784165,19,43
01-07-2025,Telangana,Warangal,506365,43,99
01-07-2025,Tamil Nadu,Madurai,625502,20,25
01-07-2025,Karnataka,Udupi,576283,59,36
01-07-2025,Madhya Pradesh,Bhopal,462120,16,17
01-07-2025,Arunachal Pradesh,Tirap,786630,14,27
01-07-2025,Orissa,Bhadrak,756112,24,56
01-07-2025,Andhra Pradesh,Krishna,520007,471,383
01-07-2025,Gujarat,Kheda,387630,443,621
01-07-2025,Andhra Pradesh,Krishna,521228,202,111
01-07-2025,Rajasthan,Jhalawar,326035,205,144
01-07-2025,Maharashtra,Kolhapur,416007,163,276
01-07-2025,Telangana,Hyderabad,500002,495,428
01-07-2025,Odisha,Nabarangapur,764076,567,605
01-07-2025,Assam,Jorhat,785112,193,29
01-07-2025,Rajasthan,Alwar,301408,890,916
01-07-2025,Bihar,Khagaria,851213,178,243
01-07-2025,Kerala,Thrissur,680569,65,196
01-07-2025,Gujarat,Rajkot,360110,305,229
01-07-2025,Madhya Pradesh,Balaghat,481116,165,207
01-07-2025,Orissa,Khordha,754005,28,95
01-07-2025,Tamil Nadu,Tiruchirappalli,620009,106,419
01-07-2025,Andhra Pradesh,Khammam,507114,17,48
01-07-2025,Uttar Pradesh,Prayagraj,211004,34,43
01-07-2025,Gujarat,Porbandar,360576,126,195
01-07-2025,Odisha,Sundergarh,770046,56,35
01-07-2025,Bihar,Aurangabad,824130,44,32
01-07-2025,Maharashtra,Raigarh,402115,44,75
01-07-2025,Uttar Pradesh,Shahjahanpur,242042,1523,454
01-07-2025,Karnataka,Chitradurga,577538,137,142
01-07-2025,Odisha,Baudh,762016,36,187
01-07-2025,Tamil Nadu,Pudukkottai,614624,169,516
01-07-2025,Maharashtra,Kolhapur,416107,57,113
01-07-2025,Andhra Pradesh,Adilabad,504214,21,67
01-07-2025,Karnataka,Bengaluru,560078,538,612
01-07-2025,Tamil Nadu,Chennai,600029,110,186
01-07-2025,Gujarat,Devbhumi Dwarka,361310,218,235
01-07-2025,Himachal Pradesh,Kangra,176209,70,131
01-07-2025,Madhya Pradesh,Shivpuri,473990,956,712
01-07-2025,Gujarat,Sabarkantha,383315,153,509
01-07-2025,Andhra Pradesh,Adilabad,504296,71,444
01-07-2025,Tamil Nadu,Karur,639005,102,214
01-07-2025,Uttar Pradesh,Kannauj,209725,235,200
01-07-2025,Tamil Nadu,Tirupattur,635754,26,28
01-07-2025,Tamil Nadu,Virudhunagar,626141,26,68
01-07-2025,Jammu and Kashmir,Rajouri,185203,75,82
01-07-2025,Odisha,Rayagada,765001,176,169
01-07-2025,Rajasthan,Chittaurgarh,312601,32,76
01-07-2025,Tamil Nadu,Erode,638011,67,317
01-07-2025,Tamil Nadu,Namakkal,637212,52,141
01-07-2025,West Bengal,Purba Medinipur,721607,18,34
01-07-2025,Tamil Nadu,Vellore,632603,81,93
01-07-2025,Rajasthan,Rajsamand,313323,153,146
01-07-2025,Tamil Nadu,Dharmapuri,636905,214,218
01-07-2025,Odisha,Khorda,752114,64,49
01-07-2025,Karnataka,Belagavi,591243,46,33
01-07-2025,Assam,Kamrup,781124,17,11
01-07-2025,Kerala,Palakkad,678612,55,139
01-07-2025,Kerala,Palakkad,678705,23,50
01-07-2025,Odisha,Khordha,752100,10,53
01-07-2025,Kerala,Kozhikode,673106,50,131
01-07-2025,Gujarat,Patan,384240,575,507
01-07-2025,Bihar,Madhubani,847226,559,1059
01-07-2025,Gujarat,Panchmahals,389001,1185,1723
01-07-2025,Rajasthan,Ajmer,305601,341,242
01-07-2025,Telangana,Medak,502102,150,155
01-07-2025,Uttar Pradesh,Sant Ravidas Nagar,221308,314,202
01-07-2025,Uttar Pradesh,Unnao,209821,1084,596
01-07-2025,West Bengal,Nadia,741256,28,39
01-07-2025,Andhra Pradesh,East Godavari,533297,51,62
01-07-2025,West Bengal,Hooghly,712148,449,335
01-07-2025,Maharashtra,Buldhana,443203,398,453
01-07-2025,Odisha,Bhadrak,756123,263,108
01-07-2025,Odisha,Mayurbhanj,757003,43,88
01-07-2025,Madhya Pradesh,Raisen,464881,1431,1013
01-07-2025,Goa,North Goa,403501,10,45
01-07-2025,Tamil Nadu,Krishnagiri,635119,142,127
01-07-2025,Gujarat,Vadodara,391740,241,356
01-07-2025,Karnataka,Gulbarga,585311,96,130
01-07-2025,Tamil Nadu,Krishnagiri,635204,87,117
01-07-2025,Kerala,Thiruvananthapuram,695125,70,240
01-07-2025,Kerala,Kollam,691303,40,85
01-07-2025,Karnataka,Bengaluru,560039,180,262
01-07-2025,Odisha,Mayurbhanj,757018,158,177
01-07-2025,West Bengal,Murshidabad,742132,73,113
01-07-2025,Punjab,Ludhiana,142029,52,51
01-07-2025,Telangana,Warangal,506163,114,63
01-07-2025,Tamil Nadu,Tiruvannamalai,604503,40,108
01-07-2025,Assam,Nalbari,781350,21,12
01-07-2025,Tamil Nadu,Madurai,625205,36,75
01-07-2025,Jammu and Kashmir,Jammu,180006,49,109
01-07-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,523105,22,30
01-07-2025,Himachal Pradesh,Kullu,172032,16,31
01-07-2025,Punjab,Shaheed Bhagat Singh Nagar,144029,26,15
01-07-2025,Tamil Nadu,Karur,639116,28,66
01-07-2025,West Bengal,Kolkata,700013,22,42
01-07-2025,Madhya Pradesh,Shahdol,484001,1048,1231
01-07-2025,Maharashtra,Palghar,401305,575,532
01-07-2025,Uttar Pradesh,Allahabad,212301,1595,517
01-07-2025,Odisha,Koraput,764039,284,605
01-07-2025,West Bengal,East Midnapore,721633,33,60
01-07-2025,Gujarat,Porbandar,362620,100,140
01-07-2025,Maharashtra,Osmanabad,413603,338,654
01-07-2025,Maharashtra,Chandrapur,441222,154,588
01-07-2025,Rajasthan,Alwar,301702,265,363
01-07-2025,Bihar,Katihar,854112,248,328
01-07-2025,Gujarat,Anand,388450,287,365
01-07-2025,West Bengal,Jalpaiguri,735217,84,146
01-07-2025,Odisha,Cuttack,754134,69,119
01-07-2025,Rajasthan,Karauli,322213,125,149
01-07-2025,Andhra Pradesh,Ananthapuramu,515425,61,30
01-07-2025,Tamil Nadu,Chengalpattu,600064,12,23
01-07-2025,Meghalaya,East Jaintia Hills,793200,141,71
01-07-2025,Assam,Kamrup Metro,781003,25,37
01-07-2025,Telangana,Adilabad,504105,34,39
01-07-2025,West Bengal,Bardhaman,713143,55,140
01-07-2025,Madhya Pradesh,Khandwa,450337,284,168
01-07-2025,Puducherry,Karaikal,609604,47,120
01-07-2025,Maharashtra,Nagpur,440037,18,75
01-07-2025,Punjab,Tarn Taran,143022,33,48
01-07-2025,Chhattisgarh,Dhamtari,494347,11,53
01-07-2025,Andhra Pradesh,Vizianagaram,535004,48,89
01-07-2025,Bihar,Patna,801304,54,68
01-07-2025,Karnataka,Chikkamagaluru,577182,21,14
01-07-2025,Odisha,Cuttack,754010,90,72
01-07-2025,West Bengal,Jalpaiguri,735212,69,95
01-07-2025,Tamil Nadu,Karur,639104,41,109
01-07-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533222,10,14
01-07-2025,Kerala,Pathanamthitta,689113,11,24
01-07-2025,Arunachal Pradesh,Longding,786631,15,13
01-07-2025,Tamil Nadu,Dindigul,624211,64,144
01-07-2025,Andhra Pradesh,Kurnool,518319,297,235
01-07-2025,Odisha,Nabarangapur,764071,680,815
01-07-2025,Madhya Pradesh,Alirajpur,457893,842,422
01-07-2025,Tamil Nadu,Virudhunagar,626121,55,105
01-07-2025,Uttar Pradesh,Auraiya,206244,1138,428
01-07-2025,Delhi,Central Delhi,110055,443,622
01-07-2025,Rajasthan,Nagaur,341021,283,329
01-07-2025,Maharashtra,Pune,413105,84,115
01-07-2025,Maharashtra,Akola,444107,423,971
01-07-2025,Jharkhand,Purbi Singhbhum,831017,14,145
01-07-2025,Karnataka,Bangalore,560086,67,306
01-07-2025,Tamil Nadu,Thanjavur,613007,63,155
01-07-2025,Rajasthan,Nagaur,341508,663,675
01-07-2025,Gujarat,Ahmedabad,382405,491,1035
01-07-2025,Jharkhand,Deoghar,814150,439,427
01-07-2025,Tamil Nadu,Tiruppur,638110,12,14
01-07-2025,Uttar Pradesh,Ayodhya,224188,28,35
01-07-2025,Karnataka,Chikkamagaluru,577548,106,91
01-07-2025,Andhra Pradesh,East Godavari,533105,100,91
01-07-2025,Odisha,Sundergarh,770015,207,114
01-07-2025,Odisha,Jajapur,755008,233,247
01-07-2025,Tamil Nadu,Virudhunagar,626112,45,120
01-07-2025,Andhra Pradesh,East Godavari,533212,137,144
01-07-2025,Odisha,Gajapati,761213,208,119
01-07-2025,Rajasthan,Alwar,301709,127,145
01-07-2025,Tamil Nadu,Tiruvallur,600054,182,344
01-07-2025,Gujarat,Junagadh,362011,30,83
01-07-2025,Maharashtra,Mumbai City,400012,103,119
