date,state,district,pincode,bio_age_5_17,bio_age_17_
01-06-2025,Tamil Nadu,Vellore,635803,80,112
01-06-2025,West Bengal,Barddhaman,713332,11,23
01-06-2025,Tamil Nadu,Tiruvannamalai,632102,68,70
01-06-2025,Tamil Nadu,Ariyalur,621651,20,15
01-06-2025,Tamil Nadu,Nagapattinam,612201,26,22
01-06-2025,Madhya Pradesh,Barwani,451666,3790,2895
01-06-2025,Maharashtra,Chandrapur,442908,459,993
01-06-2025,Bihar,East Champaran,845411,196,289
01-06-2025,Chhattisgarh,Raigarh,496116,408,1193
01-06-2025,Gujarat,Narmada,393130,90,81
01-06-2025,Gujarat,Botad,364720,109,82
01-06-2025,Maharashtra,Nashik,422102,197,400
01-06-2025,Chhattisgarh,Bilaspur,495449,115,334
01-06-2025,Maharashtra,Aurangabad,431003,176,294
01-06-2025,Uttar Pradesh,Amethi,229129,41,33
01-06-2025,Madhya Pradesh,Alirajpur,457990,1783,794
01-06-2025,Uttar Pradesh,Lucknow,226006,71,78
01-06-2025,Himachal Pradesh,Kullu,175123,89,78
01-06-2025,Uttar Pradesh,Ambedkar Nagar,224122,269,279
01-06-2025,Telangana,Suryapet,508204,154,134
01-06-2025,Odisha,Jharsuguda,768213,140,121
01-06-2025,Andhra Pradesh,Guntur,522649,133,78
01-06-2025,Rajasthan,Pali,306307,82,121
01-06-2025,Karnataka,Mysuru,571189,47,36
01-06-2025,Tamil Nadu,Tirunelveli,627414,58,77
01-06-2025,Madhya Pradesh,Satna,485778,396,161
01-06-2025,West Bengal,North 24 Parganas,743144,35,73
01-06-2025,Manipur,Thoubal,795130,83,81
01-06-2025,Andhra Pradesh,Bapatla,523190,25,11
01-06-2025,Sikkim,West,737111,27,58
01-06-2025,Maharashtra,Nashik,423111,140,228
01-06-2025,Maharashtra,Satara,415022,42,97
01-06-2025,Maharashtra,Satara,415510,57,46
01-06-2025,West Bengal,Paschim Medinipur,721126,94,157
01-06-2025,Gujarat,Vadodara,391175,21,58
01-06-2025,Karnataka,Chikkaballapur,561209,77,80
01-06-2025,West Bengal,North 24 Parganas,700155,19,42
01-06-2025,Telangana,Warangal,506104,154,70
01-06-2025,Odisha,Ganjam,761006,42,64
01-06-2025,Tamil Nadu,Thoothukkudi,628952,80,103
01-06-2025,Odisha,Cuttack,753010,35,51
01-06-2025,Rajasthan,Pratapgarh,327023,34,18
01-06-2025,West Bengal,Jalpaiguri,735209,19,36
01-06-2025,Kerala,Idukki,685605,47,86
01-06-2025,Bihar,Vaishali,843104,31,42
01-06-2025,Gujarat,Jamnagar,363655,35,16
01-06-2025,Punjab,Moga,151208,37,30
01-06-2025,Uttar Pradesh,Shahjahanpur,242301,591,212
01-06-2025,Uttar Pradesh,Lucknow,227125,160,200
01-06-2025,Telangana,Hyderabad,500034,211,178
01-06-2025,Telangana,Hyderabad,500013,726,619
01-06-2025,Uttar Pradesh,Hathras,204213,209,97
01-06-2025,Uttar Pradesh,Siddharthnagar,272206,228,307
01-06-2025,Punjab,Ludhiana,141120,66,133
01-06-2025,Tamil Nadu,Kancheepuram,602105,139,244
01-06-2025,Odisha,Balangir,767035,155,190
01-06-2025,Maharashtra,Thane,401305,118,531
01-06-2025,Rajasthan,Bhilwara,311021,202,152
01-06-2025,Uttar Pradesh,Hamirpur,210504,104,43
01-06-2025,Gujarat,Vadodara,391410,97,179
01-06-2025,Punjab,Hoshiarpur,144210,111,183
01-06-2025,Uttar Pradesh,Baghpat,250626,60,39
01-06-2025,Tamil Nadu,Kanniyakumari,629302,24,66
01-06-2025,Uttar Pradesh,Fatehpur,212657,377,245
01-06-2025,Madhya Pradesh,Shajapur,465337,1040,1060
01-06-2025,Karnataka,Dharwad,581201,115,166
01-06-2025,Tripura,Dhalai,799264,228,183
01-06-2025,Odisha,JAJPUR,755026,123,66
01-06-2025,Andhra Pradesh,Visakhapatnam,535005,32,23
01-06-2025,Madhya Pradesh,Morena,476134,303,152
01-06-2025,West Bengal,Birbhum,731235,28,43
01-06-2025,Punjab,Ludhiana,141113,32,67
01-06-2025,Andhra Pradesh,Warangal,506344,26,84
01-06-2025,Maharashtra,Thane,421201,510,1127
01-06-2025,Bihar,West Champaran,845459,377,443
01-06-2025,Maharashtra,Thane,401105,406,878
01-06-2025,Rajasthan,Dungarpur,314404,123,91
01-06-2025,Gujarat,Surendra Nagar,363440,297,310
01-06-2025,Maharashtra,Nagpur,440008,572,1101
01-06-2025,Tamil Nadu,Salem,636104,114,111
01-06-2025,Gujarat,Vadodara,390014,76,134
01-06-2025,Uttar Pradesh,Bareilly,243403,26,13
01-06-2025,Karnataka,Kolar,563133,69,80
01-06-2025,West Bengal,Howrah,711411,82,163
01-06-2025,Rajasthan,Ganganagar,335707,421,522
01-06-2025,Tamil Nadu,Dindigul,624701,26,66
01-06-2025,Punjab,Hoshiarpur,144209,38,76
01-06-2025,Jharkhand,Ranchi,834003,104,236
01-06-2025,Karnataka,Dharwad,581117,85,53
01-06-2025,Kerala,Kollam,691502,46,124
01-06-2025,Uttar Pradesh,Muzaffarnagar,251202,102,67
01-06-2025,Puducherry,Karaikal,609606,35,117
01-06-2025,Haryana,Hisar,125112,106,220
01-06-2025,Andhra Pradesh,Cuddapah,516162,298,99
01-06-2025,Maharashtra,Solapur,413210,69,132
01-06-2025,Rajasthan,Sikar,332041,90,153
01-06-2025,Himachal Pradesh,Hamirpur,177001,100,210
01-06-2025,Andhra Pradesh,Chittoor,517101,83,44
01-06-2025,Maharashtra,Chandrapur,441223,139,419
01-06-2025,Andhra Pradesh,Prakasam,523263,159,70
01-06-2025,West Bengal,Paschim Medinipur,721161,33,36
01-06-2025,Kerala,Thrissur,680623,44,86
01-06-2025,West Bengal,South 24 Parganas,700142,19,39
01-06-2025,Madhya Pradesh,Barwani,451442,73,31
01-06-2025,Tamil Nadu,Kanyakumari,629154,23,12
01-06-2025,Karnataka,Chamrajanagar,571444,184,154
01-06-2025,Tamil Nadu,Thiruvarur,614017,25,44
01-06-2025,Karnataka,Tumkur,572105,26,50
01-06-2025,Maharashtra,Ratnagiri,415720,22,34
01-06-2025,Tamil Nadu,Sivaganga,630305,38,103
01-06-2025,Mizoram,Mamit,796471,66,17
01-06-2025,Odisha,Kendrapara,754222,56,58
01-06-2025,Odisha,Sundergarh,769042,89,97
01-06-2025,Maharashtra,Ratnagiri,415601,15,31
01-06-2025,Assam,Jorhat,785631,11,24
01-06-2025,Odisha,Jharsuguda,768203,52,35
01-06-2025,West Bengal,Murshidabad,742164,11,40
01-06-2025,Andhra Pradesh,Khammam,507182,63,109
01-06-2025,Bihar,Katihar,855113,1666,1427
01-06-2025,Gujarat,Vadodara,390025,146,281
01-06-2025,Andhra Pradesh,West Godavari,534447,642,313
01-06-2025,Andhra Pradesh,Anantapur,515611,37,51
01-06-2025,Delhi,North West Delhi,110052,756,1324
01-06-2025,West Bengal,Howrah,711312,461,547
01-06-2025,Karnataka,Belgaum,591237,103,215
01-06-2025,Uttar Pradesh,Gorakhpur,273002,117,194
01-06-2025,Tamil Nadu,Tiruppur,638673,80,152
01-06-2025,Maharashtra,Chandrapur,442905,434,1088
01-06-2025,Maharashtra,Palghar,401301,48,37
01-06-2025,Madhya Pradesh,Chhatarpur,471515,1397,677
01-06-2025,Andhra Pradesh,Chittoor,517591,134,37
01-06-2025,Uttar Pradesh,Muzaffarnagar,251327,103,105
01-06-2025,Uttar Pradesh,Farrukhabad,209745,155,59
01-06-2025,Maharashtra,Jalgaon,424206,664,1440
01-06-2025,Bihar,Rohtas,821301,199,196
01-06-2025,Himachal Pradesh,Kangra,176031,53,101
01-06-2025,Telangana,Medak,502255,152,63
01-06-2025,Odisha,Mayurbhanj,757042,191,125
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,201306,427,573
01-06-2025,Lakshadweep,Lakshadweep,682552,49,60
01-06-2025,Karnataka,Dharwad,580009,59,74
01-06-2025,Tamil Nadu,Kallakurichi,606207,22,20
01-06-2025,Telangana,Mancherial,504301,36,16
01-06-2025,Maharashtra,Mumbai Suburban,400099,75,65
01-06-2025,Mizoram,Lunglei,796571,82,30
01-06-2025,Tamil Nadu,Villupuram,607203,80,56
01-06-2025,Andhra Pradesh,Ananthapuramu,515401,328,90
01-06-2025,Telangana,Hyderabad,500073,50,45
01-06-2025,West Bengal,Purba Medinipur,721152,112,133
01-06-2025,Assam,Tinsukia,786153,15,17
01-06-2025,Maharashtra,Aurangabad,431137,154,407
01-06-2025,West Bengal,Kolkata,700105,83,140
01-06-2025,Madhya Pradesh,Niwari,472442,67,47
01-06-2025,Gujarat,Mahesana,384210,251,211
01-06-2025,Bihar,Siwan,841446,23,11
01-06-2025,Gujarat,Gandhinagar,382433,19,24
01-06-2025,Kerala,Kozhikode,673526,18,33
01-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,75,52
01-06-2025,Uttar Pradesh,Aligarh,204213,54,12
01-06-2025,Tamil Nadu,Thanjavur,612302,41,140
01-06-2025,Telangana,Kamareddy,503124,39,27
01-06-2025,Andhra Pradesh,Anantapur,515241,26,38
01-06-2025,Bihar,Bhagalpur,813227,21,28
01-06-2025,Uttarakhand,Almora,263637,13,16
01-06-2025,Uttar Pradesh,Etawah,206245,603,319
01-06-2025,Andhra Pradesh,Prakasam,523201,411,187
01-06-2025,Bihar,Jamui,811301,223,201
01-06-2025,Bihar,Nawada,805121,181,200
01-06-2025,Uttar Pradesh,Bareilly,243303,879,173
01-06-2025,Kerala,Thrissur,680684,139,139
01-06-2025,Rajasthan,Churu,331023,460,829
01-06-2025,Telangana,Nalgonda,508206,242,160
01-06-2025,West Bengal,Barddhaman,713346,36,32
01-06-2025,West Bengal,Nadia,741157,76,139
01-06-2025,Maharashtra,Amravati,444604,210,652
01-06-2025,Uttar Pradesh,Mainpuri,205301,14,17
01-06-2025,Maharashtra,Dhule,424310,100,311
01-06-2025,Karnataka,Davangere,577566,41,75
01-06-2025,Karnataka,Vijayapura,586104,234,110
01-06-2025,Bihar,Vaishali,844111,146,260
01-06-2025,Madhya Pradesh,Khandwa,450001,1156,563
01-06-2025,West Bengal,Howrah,711107,31,50
01-06-2025,Odisha,Debagarh,768109,364,241
01-06-2025,Karnataka,Davangere,577223,159,245
01-06-2025,Uttar Pradesh,Rae Bareli,229202,73,81
01-06-2025,Maharashtra,Palghar,401102,138,73
01-06-2025,West Bengal,Paschim Medinipur,721426,131,257
01-06-2025,Bihar,Rohtas,802213,225,221
01-06-2025,Uttar Pradesh,Meerut,250223,168,82
01-06-2025,Rajasthan,Sirohi,307510,128,170
01-06-2025,Uttar Pradesh,Ballia,277204,51,70
01-06-2025,Maharashtra,Kolhapur,416507,119,351
01-06-2025,Maharashtra,Nashik,423106,671,1456
01-06-2025,Odisha,Sundergarh,770072,46,42
01-06-2025,Manipur,Imphal East,795010,228,169
01-06-2025,Madhya Pradesh,Satna,485114,156,106
01-06-2025,Karnataka,Bijapur,586208,85,98
01-06-2025,Madhya Pradesh,Harda *,461335,12,23
01-06-2025,Bihar,Patna,803110,88,68
01-06-2025,Kerala,Kollam,691560,39,58
01-06-2025,Gujarat,Porbandar,360510,16,38
01-06-2025,Jharkhand,East Singhbhum,831008,39,25
01-06-2025,Telangana,Mahabubabad,506104,15,14
01-06-2025,Maharashtra,Pune,412107,27,46
01-06-2025,West Bengal,Purba Medinipur,721645,89,112
01-06-2025,Uttar Pradesh,Bijnor,246734,780,338
01-06-2025,Andhra Pradesh,Prakasam,523265,272,125
01-06-2025,Madhya Pradesh,Khargone,451113,791,833
01-06-2025,Gujarat,Surat,394230,296,548
01-06-2025,Haryana,Bhiwani,127201,260,597
01-06-2025,Jammu and Kashmir,Baramula,193121,278,469
01-06-2025,Assam,Barpeta,781352,611,267
01-06-2025,Himachal Pradesh,Mandi,175124,69,132
01-06-2025,Bihar,Madhubani,847409,255,319
01-06-2025,Andhra Pradesh,Sri Sathya Sai,515211,12,11
01-06-2025,Bihar,West Champaran,845450,316,353
01-06-2025,Madhya Pradesh,Sagar,470232,930,362
01-06-2025,Bihar,Muzaffarpur,843105,163,218
01-06-2025,Karnataka,Chitradurga,577529,226,109
01-06-2025,Jammu and Kashmir,Jammu,181132,268,346
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,535523,120,108
01-06-2025,Rajasthan,Sikar,332025,161,233
01-06-2025,West Bengal,Bankura,722141,186,180
01-06-2025,Karnataka,Bellary,583101,397,621
01-06-2025,Maharashtra,Sindhudurg,416603,26,53
01-06-2025,Maharashtra,Buldhana,444303,641,1157
01-06-2025,Gujarat,Bharuch,392165,45,61
01-06-2025,Tamil Nadu,Tenkasi,627855,24,41
01-06-2025,Tamil Nadu,Tiruchirappalli,620019,95,293
01-06-2025,Andhra Pradesh,East Godavari,534313,42,29
01-06-2025,Andhra Pradesh,Krishna,521139,57,63
01-06-2025,Tamil Nadu,Vellore,632104,41,75
01-06-2025,Kerala,Thiruvananthapuram,695526,84,261
01-06-2025,Kerala,Wayanad,673591,75,199
01-06-2025,Tamil Nadu,Salem,636102,95,161
01-06-2025,Rajasthan,Jaipur,303904,107,180
01-06-2025,Maharashtra,Satara,415105,101,147
01-06-2025,Gujarat,Amreli,362730,32,40
01-06-2025,Himachal Pradesh,Shimla,172022,29,42
01-06-2025,Kerala,Palakkad,678596,47,48
01-06-2025,Karnataka,Vijayanagara,583130,55,151
01-06-2025,Jharkhand,Dhanbad,828110,41,111
01-06-2025,Andhra Pradesh,Kurnool,518186,23,11
01-06-2025,Rajasthan,Rajsamand,313211,34,49
01-06-2025,Telangana,Adilabad,504215,53,23
01-06-2025,Andhra Pradesh,Srikakulam,532127,476,258
01-06-2025,Punjab,Sangrur,148023,124,125
01-06-2025,Chhattisgarh,Dhamtari,493773,704,3012
01-06-2025,Bihar,Samastipur,848133,227,269
01-06-2025,Uttar Pradesh,Amroha,244225,440,166
01-06-2025,Chhattisgarh,Kanker,494635,105,209
01-06-2025,Uttar Pradesh,Budaun,202523,286,109
01-06-2025,Odisha,Mayurbhanj,757075,167,125
01-06-2025,Assam,Karimganj,788723,78,50
01-06-2025,Jammu and Kashmir,Jammu,180007,54,128
01-06-2025,Assam,Dhemaji,787059,135,169
01-06-2025,Rajasthan,Jhunjhunun,333801,55,155
01-06-2025,Andhra Pradesh,Adilabad,504103,115,165
01-06-2025,Chhattisgarh,Baloda Bazar,493338,388,1126
01-06-2025,Madhya Pradesh,Umaria,484551,290,207
01-06-2025,Madhya Pradesh,Mandsaur,458667,656,464
01-06-2025,Gujarat,Kachchh,370675,106,66
01-06-2025,Karnataka,Uttara Kannada,581301,19,41
01-06-2025,Chhattisgarh,Korba,495682,33,157
01-06-2025,Tripura,North Tripura,799262,99,139
01-06-2025,Kerala,Thiruvananthapuram,695608,59,52
01-06-2025,Tamil Nadu,Tirunelveli,627811,87,283
01-06-2025,Tamil Nadu,Erode,638316,39,88
01-06-2025,West Bengal,Nadia,741504,38,50
01-06-2025,Tripura,West Tripura,799207,78,146
01-06-2025,Karnataka,Yadgir,585218,67,40
01-06-2025,Andhra Pradesh,Anantapur,515787,58,40
01-06-2025,Andhra Pradesh,Chittoor,517403,56,27
01-06-2025,Odisha,JAJPUR,755006,44,49
01-06-2025,Uttar Pradesh,Bahraich,271851,318,135
01-06-2025,Kerala,Idukki,685615,22,27
01-06-2025,West Bengal,Murshidabad,731222,104,108
01-06-2025,Telangana,K.v. Rangareddy,500091,50,63
01-06-2025,Uttar Pradesh,Meerut,250004,731,540
01-06-2025,Punjab,Faridkot,151212,158,218
01-06-2025,Assam,Goalpara,783101,152,187
01-06-2025,Maharashtra,Palghar,401604,325,267
01-06-2025,Punjab,Mansa,151503,227,371
01-06-2025,Uttar Pradesh,Chandauli,232101,721,494
01-06-2025,Rajasthan,Sikar,332706,160,213
01-06-2025,Madhya Pradesh,Satna,485001,1626,1380
01-06-2025,Chhattisgarh,Mungeli,495335,382,740
01-06-2025,Bihar,Darbhanga,847303,193,157
01-06-2025,Tamil Nadu,Tirunelveli,627857,68,122
01-06-2025,Kerala,Kannur,670691,52,106
01-06-2025,Uttar Pradesh,Ambedkar Nagar,224159,178,134
01-06-2025,Haryana,Charkhi Dadri,127307,21,67
01-06-2025,Tamil Nadu,Virudhunagar,626205,23,61
01-06-2025,Andhra Pradesh,Ananthapuramu,515465,173,26
01-06-2025,Rajasthan,Udaipur,313015,43,41
01-06-2025,Karnataka,Bagalkot,587124,88,61
01-06-2025,Andhra Pradesh,Annamayya,517417,25,14
01-06-2025,Gujarat,Kheda,388260,39,196
01-06-2025,Tamil Nadu,Salem,636007,148,270
01-06-2025,Tamil Nadu,Salem,636141,170,294
01-06-2025,Odisha,Bhadrak,756137,45,60
01-06-2025,Gujarat,Rajkot,360021,83,52
01-06-2025,Kerala,Thrissur,680604,50,74
01-06-2025,Karnataka,Shivamogga,577419,55,23
01-06-2025,Goa,North Goa,403107,88,86
01-06-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,524343,45,16
01-06-2025,Andhra Pradesh,Anantapur,515445,50,32
01-06-2025,Karnataka,Bellary,583114,93,86
01-06-2025,Sikkim,East Sikkim,737133,10,10
01-06-2025,Karnataka,Belgaum,591244,16,54
01-06-2025,Madhya Pradesh,Narmadapuram,461775,26,106
01-06-2025,Karnataka,Udupi,574102,27,12
01-06-2025,Uttar Pradesh,Lucknow,226031,39,29
01-06-2025,West Bengal,Darjeeling,734008,13,28
01-06-2025,West Bengal,Howrah,711308,19,39
01-06-2025,Telangana,Warangal,506371,82,39
01-06-2025,Odisha,Balangir,767001,299,197
01-06-2025,Tamil Nadu,Tiruchirappalli,621601,70,179
01-06-2025,Madhya Pradesh,Shivpuri,473770,1582,660
01-06-2025,Madhya Pradesh,Anuppur,484113,241,240
01-06-2025,Tamil Nadu,Kanniyakumari,629159,49,57
01-06-2025,Bihar,Purnia,854102,575,457
01-06-2025,Delhi,North Delhi,110006,800,1291
01-06-2025,Uttar Pradesh,Allahabad,212402,1498,468
01-06-2025,Andhra Pradesh,Nalgonda,508246,10,58
01-06-2025,Tripura,South Tripura,799156,63,99
01-06-2025,West Bengal,Hooghly,712417,166,248
01-06-2025,Tamil Nadu,Ramanathapuram,623503,75,139
01-06-2025,Maharashtra,Latur,413607,208,995
01-06-2025,Rajasthan,Baran,325221,403,345
01-06-2025,Bihar,Gopalganj,841508,179,165
01-06-2025,Gujarat,Vadodara,391330,124,298
01-06-2025,Andhra Pradesh,West Godavari,534237,164,101
01-06-2025,Chhattisgarh,Dhamtari,493662,176,742
01-06-2025,West Bengal,Paschim Medinipur,721125,128,153
01-06-2025,Tamil Nadu,Cuddalore,608301,180,139
01-06-2025,Uttar Pradesh,Farrukhabad,209602,124,80
01-06-2025,Bihar,Darbhanga,848209,156,163
01-06-2025,Tamil Nadu,Thanjavur,612503,99,112
01-06-2025,Himachal Pradesh,Kangra,176103,27,62
01-06-2025,Nagaland,Peren,797101,54,88
01-06-2025,Karnataka,Gulbarga,585303,36,73
01-06-2025,Telangana,Warangal,506316,59,66
01-06-2025,Chhattisgarh,Raipur,492014,58,181
01-06-2025,Tamil Nadu,Tiruvannamalai,604406,90,401
01-06-2025,Himachal Pradesh,Bilaspur,174026,25,75
01-06-2025,Uttar Pradesh,Gautam Buddha Nagar,203205,36,19
01-06-2025,Tamil Nadu,Nagapattinam,612203,55,31
01-06-2025,Andhra Pradesh,Adilabad,504101,28,29
01-06-2025,Maharashtra,Pune,410501,580,767
01-06-2025,Uttar Pradesh,Banda,210120,110,125
01-06-2025,West Bengal,Hooghly,712249,38,58
01-06-2025,Maharashtra,Jalgaon,425001,1381,2161
01-06-2025,Telangana,Komaram Bheem,504293,162,167
01-06-2025,Assam,Cachar,788026,59,70
01-06-2025,Bihar,Patna,801113,207,137
01-06-2025,Tamil Nadu,Viluppuram,605302,15,51
01-06-2025,Andhra Pradesh,Visakhapatnam,531029,1041,371
01-06-2025,Karnataka,Belagavi,591237,115,63
01-06-2025,Telangana,Mahabubnagar,509382,302,285
01-06-2025,Bihar,Nalanda,803109,127,149
01-06-2025,Chhattisgarh,Surajpur,497116,29,102
01-06-2025,Maharashtra,Mumbai,400037,376,843
01-06-2025,Chhattisgarh,Gaurela-pendra-marwahi,495118,27,73
01-06-2025,Punjab,Amritsar,143105,450,737
01-06-2025,Karnataka,Kodagu,571212,28,49
01-06-2025,Kerala,Kannur,670103,41,53
01-06-2025,Jharkhand,Seraikela-Kharsawan,832401,340,574
01-06-2025,Kerala,Ernakulam,682314,70,107
01-06-2025,Maharashtra,Nanded,431606,34,118
01-06-2025,Maharashtra,Mumbai Suburban,400084,113,74
01-06-2025,Tamil Nadu,Tiruvallur,602021,91,111
01-06-2025,Karnataka,Chamrajanagar,571313,191,184
01-06-2025,Telangana,Medchal-malkajgiri,500087,64,91
01-06-2025,Kerala,Malappuram,676525,167,161
01-06-2025,Madhya Pradesh,Shajapur,465227,439,334
01-06-2025,Kerala,Kottayam,686501,66,80
01-06-2025,Karnataka,Bijapur,586129,34,50
01-06-2025,Maharashtra,Ahmadnagar,422603,63,170
01-06-2025,Rajasthan,Jhunjhunun,333302,51,94
01-06-2025,Rajasthan,Jhunjhunun,333011,40,110
01-06-2025,Karnataka,Dakshina Kannada,574198,32,24
01-06-2025,Odisha,Kalahandi,766026,55,79
01-06-2025,Telangana,Medak,502246,89,98
01-06-2025,Karnataka,Belagavi,591241,39,35
01-06-2025,Karnataka,Davangere,577218,90,74
01-06-2025,Telangana,Karimnagar,505455,64,34
01-06-2025,Kerala,Palakkad,678532,47,57
01-06-2025,Andhra Pradesh,Ananthapuramu,515722,71,21
01-06-2025,Tripura,West Tripura,799102,133,503
01-06-2025,Assam,Udalguri,784527,29,20
01-06-2025,West Bengal,Haora,711409,11,39
01-06-2025,Odisha,Kendrapara,754231,41,49
01-06-2025,Punjab,Sri Muktsar Sahib,152114,115,128
01-06-2025,Tamil Nadu,Virudhunagar,626102,63,110
01-06-2025,Uttarakhand,Udham Singh Nagar,263153,695,639
01-06-2025,Karnataka,Chikkaballapur,562105,278,311
01-06-2025,Maharashtra,Palghar,401701,36,49
01-06-2025,Uttar Pradesh,Unnao,229841,260,135
01-06-2025,Odisha,Puri,752001,178,277
01-06-2025,Tamil Nadu,Viluppuram,606102,79,152
01-06-2025,Andhra Pradesh,Prakasam,523246,160,39
01-06-2025,Andhra Pradesh,Nellore,524134,204,72
01-06-2025,Odisha,Kalahandi,766028,67,74
01-06-2025,Rajasthan,Udaipur,313011,215,305
01-06-2025,Karnataka,Koppal,583280,260,78
01-06-2025,Tripura,North Tripura,799253,85,126
01-06-2025,Uttarakhand,Bageshwar,263632,55,163
01-06-2025,Uttarakhand,Chamoli,246443,27,68
01-06-2025,Andhra Pradesh,East Godavari,507121,128,48
01-06-2025,Gujarat,Dohad,389155,53,197
01-06-2025,Uttar Pradesh,Basti,272171,111,88
01-06-2025,Andhra Pradesh,East Godavari,533214,291,105
01-06-2025,Telangana,Warangal Urban,506006,36,51
01-06-2025,Odisha,Kendujhar,758076,100,137
01-06-2025,Odisha,Jagatsinghapur,754138,70,97
01-06-2025,Odisha,Angul,759125,585,398
01-06-2025,Andhra Pradesh,Guntur,522509,435,224
01-06-2025,West Bengal,Uttar Dinajpur,733157,23,24
01-06-2025,Karnataka,Shimoga,577428,27,59
01-06-2025,Maharashtra,Solapur,413317,144,299
01-06-2025,Karnataka,Bangalore,560077,93,263
01-06-2025,Kerala,Alappuzha,688504,41,50
01-06-2025,Maharashtra,Pune,411020,105,139
01-06-2025,Chhattisgarh,Balod,491665,67,125
01-06-2025,Andhra Pradesh,Cuddapah,516474,96,38
01-06-2025,Telangana,Nizamabad,503301,100,42
01-06-2025,Kerala,Pathanamthitta,689106,25,51
01-06-2025,Gujarat,Sabarkantha,383250,45,71
01-06-2025,Tamil Nadu,Ramanathapuram,623532,105,200
01-06-2025,Maharashtra,Thane,421403,162,187
01-06-2025,Uttar Pradesh,Varanasi,221002,460,662
01-06-2025,Maharashtra,Raigarh,402306,28,67
01-06-2025,Uttar Pradesh,Siddharthnagar,272204,163,170
01-06-2025,Bihar,Nalanda,803110,327,428
01-06-2025,Madhya Pradesh,Tikamgarh,472221,1341,535
01-06-2025,Uttar Pradesh,Faizabad,225406,93,61
01-06-2025,Chhattisgarh,Jashpur,496338,127,483
01-06-2025,Maharashtra,Raigarh,410206,1163,1440
01-06-2025,Bihar,East Champaran,845429,168,235
01-06-2025,West Bengal,Hooghly,712203,93,90
01-06-2025,Bihar,Saran,841221,157,185
01-06-2025,Chhattisgarh,Sakti,495688,32,184
01-06-2025,Punjab,Hoshiarpur,144105,139,163
01-06-2025,Odisha,Kalahandi,766102,224,265
01-06-2025,Tamil Nadu,Dindigul,624303,56,173
01-06-2025,Bihar,Aurangabad,824203,241,215
01-06-2025,Madhya Pradesh,Chhindwara,480555,130,193
01-06-2025,Rajasthan,Karauli,322202,48,59
01-06-2025,Punjab,Ludhiana,141114,241,249
01-06-2025,Uttarakhand,Tehri Garhwal,249126,33,38
01-06-2025,Karnataka,Udupi,576221,51,23
01-06-2025,Himachal Pradesh,Hamirpur,177038,16,21
01-06-2025,Nagaland,Mokokchung,798614,27,107
01-06-2025,Jammu and Kashmir,Doda,182143,111,145
01-06-2025,Andhra Pradesh,Khammam,507203,48,78
01-06-2025,Kerala,Pathanamthitta,689678,14,26
01-06-2025,Andhra Pradesh,Nellore,524314,197,112
01-06-2025,Karnataka,Bidar,585328,227,259
01-06-2025,Maharashtra,Jalgaon,424204,181,330
01-06-2025,Telangana,Karimnagar,505460,201,84
01-06-2025,Bihar,Saran,841207,211,224
01-06-2025,Maharashtra,Nandurbar,425411,158,395
01-06-2025,Tamil Nadu,Tirunelveli,627202,25,53
01-06-2025,Odisha,Sambalpur,768004,61,119
01-06-2025,Rajasthan,Jaipur,303302,124,152
01-06-2025,Kerala,Kollam,691534,85,91
01-06-2025,Andhra Pradesh,East Godavari,534316,57,32
01-06-2025,Tamil Nadu,Namakkal,621215,12,26
01-06-2025,Odisha,Bhadrak,756162,69,106
01-06-2025,Andhra Pradesh,Kurnool,518411,165,60
01-06-2025,West Bengal,Kolkata,700047,31,82
01-06-2025,Tamil Nadu,Nagapattinam,614712,32,53
01-06-2025,Karnataka,Chamrajanagar,571490,28,15
01-06-2025,Kerala,Ernakulam,683577,61,116
01-06-2025,Punjab,Hoshiarpur,146115,37,27
01-06-2025,Kerala,Thiruvananthapuram,695025,10,20
01-06-2025,Kerala,Wayanad,673581,21,37
01-06-2025,Assam,Sibsagar,785680,16,21
01-06-2025,Tamil Nadu,Coimbatore,642101,14,26
01-06-2025,Karnataka,Ballari,583128,28,22
01-06-2025,Madhya Pradesh,Dhar,454446,2079,1185
01-06-2025,Uttar Pradesh,Budaun,243601,1266,744
01-06-2025,Kerala,Malappuram,676519,205,352
01-06-2025,Uttar Pradesh,Pratapgarh,229408,117,91
01-06-2025,Karnataka,Belagavi,591120,63,33
01-06-2025,Punjab,Jalandhar,144023,63,106
01-06-2025,Karnataka,Vijayapura,586206,29,21
01-06-2025,Andhra Pradesh,Alluri Sitharama Raju,531077,83,90
01-06-2025,West Bengal,Kolkata,700024,117,289
01-06-2025,Andhra Pradesh,Parvathipuram Manyam,532443,40,38
01-06-2025,Chhattisgarh,Raipur,493661,507,1616
01-06-2025,West Bengal,Howrah,711313,32,28
01-06-2025,Madhya Pradesh,Bhind,477116,712,378
01-06-2025,Bihar,Darbhanga,847306,262,270
01-06-2025,Andhra Pradesh,East Godavari,533253,102,54
01-06-2025,Himachal Pradesh,Mandi,175049,44,113
01-06-2025,Uttarakhand,Haridwar,247665,134,127
01-06-2025,Kerala,Thrissur,680584,171,211
01-06-2025,Tamil Nadu,Thiruvarur,610001,87,222
